gene	cell_type	is_dysregulated	abs_avg_log2FC	dataset
OSBPL3	Osteo_MSC	FALSE	0.888007151865826	GSE295106
EDA	Osteo_MSC	FALSE	1.4931386748015	GSE295106
VEGFA	Osteo_MSC	FALSE	0.350276664429254	GSE295106
PRKAA1	Osteo_MSC	FALSE	0.645477133956091	GSE295106
MTREX	Osteo_MSC	FALSE	0.393189025172557	GSE295106
PLEKHM1	Osteo_MSC	FALSE	0.350728510181227	GSE295106
MYLK	Osteo_MSC	FALSE	1.23332397946248	GSE295106
GM1123	Osteo_MSC	FALSE	0.664442022009457	GSE295106
NOS1AP	Osteo_MSC	FALSE	0.65440951342088	GSE295106
GM45716	Osteo_MSC	FALSE	1.04603189294672	GSE295106
MBOAT7	Osteo_MSC	FALSE	0.546390786822805	GSE295106
FAM171B	Osteo_MSC	FALSE	0.726725710587762	GSE295106
SUFU	Osteo_MSC	FALSE	0.697534012795613	GSE295106
SLC39A6	Osteo_MSC	FALSE	0.866529097976682	GSE295106
SNX31	Osteo_MSC	FALSE	1.08356706964501	GSE295106
PYGO2	Osteo_MSC	FALSE	0.823996371177787	GSE295106
OLFML3	Osteo_MSC	FALSE	0.372915146189999	GSE295106
HMG20A	Osteo_MSC	FALSE	0.70964620970251	GSE295106
CD300A	Osteo_MSC	FALSE	0.937283096155635	GSE295106
RPS6KB1	Osteo_MSC	FALSE	0.276810359102389	GSE295106
TNFRSF26	Osteo_MSC	FALSE	0.422805637693646	GSE295106
IREB2	Osteo_MSC	FALSE	0.306724333414877	GSE295106
ALDH4A1	Osteo_MSC	FALSE	1.02159749365392	GSE295106
MAF1	Osteo_MSC	FALSE	0.593613198366086	GSE295106
DNAJC13	Osteo_MSC	FALSE	0.367282265551478	GSE295106
MAP7D1	Osteo_MSC	FALSE	0.401047180728651	GSE295106
R3HDM1	Osteo_MSC	FALSE	0.451505824859949	GSE295106
RGL2	Osteo_MSC	FALSE	0.591045556903641	GSE295106
RRP1	Osteo_MSC	FALSE	0.287847154765019	GSE295106
PLPP3	Osteo_MSC	FALSE	0.264133760362324	GSE295106
PLCL1	Osteo_MSC	FALSE	0.810186774738214	GSE295106
BICRA	Osteo_MSC	FALSE	1.14283170108613	GSE295106
CLN6	Osteo_MSC	FALSE	0.476384837504582	GSE295106
9330159M07RIK	Osteo_MSC	FALSE	0.844166688201061	GSE295106
NMNAT3	Osteo_MSC	FALSE	1.00406115538516	GSE295106
RANBP10	Osteo_MSC	FALSE	0.311956451698747	GSE295106
PAICS	Osteo_MSC	FALSE	0.564172880389823	GSE295106
PSMB10	Osteo_MSC	FALSE	0.85628389885664	GSE295106
TASOR	Osteo_MSC	FALSE	0.609601590301951	GSE295106
ENAH	Osteo_MSC	FALSE	0.564645604597789	GSE295106
TUBGCP3	Osteo_MSC	FALSE	0.697857513828189	GSE295106
TMTC2	Osteo_MSC	FALSE	0.666575373031479	GSE295106
CTDSP1	Osteo_MSC	FALSE	0.571269708889656	GSE295106
ATMIN	Osteo_MSC	FALSE	0.980047242369233	GSE295106
CSF1	Osteo_MSC	FALSE	0.312569809390343	GSE295106
GM26549	Osteo_MSC	FALSE	1.05039521339576	GSE295106
OGFR	Osteo_MSC	FALSE	0.424747973129848	GSE295106
MTMR14	Osteo_MSC	FALSE	0.278817367011983	GSE295106
GABPB2	Osteo_MSC	FALSE	0.57502800965348	GSE295106
FAM171A1	Osteo_MSC	FALSE	0.431582832559126	GSE295106
RRP7A	Osteo_MSC	FALSE	0.701592726615884	GSE295106
PHF13	Osteo_MSC	FALSE	0.545287127684584	GSE295106
PPIL4	Osteo_MSC	FALSE	0.84555022640962	GSE295106
YLPM1	Osteo_MSC	FALSE	0.449803270010048	GSE295106
TRIM12A	Osteo_MSC	FALSE	0.607914273259844	GSE295106
PPP1R21	Osteo_MSC	FALSE	0.965043743762405	GSE295106
TMEM87B	Osteo_MSC	FALSE	0.372898674396745	GSE295106
EPS15L1	Osteo_MSC	FALSE	0.399610931119849	GSE295106
ITGB3	Osteo_MSC	FALSE	1.16041735933229	GSE295106
PLCH2	Osteo_MSC	FALSE	1.05129214220235	GSE295106
OTUD5	Osteo_MSC	FALSE	0.514333729499893	GSE295106
G6PC3	Osteo_MSC	FALSE	0.978925684339814	GSE295106
ZFP516	Osteo_MSC	FALSE	0.774579508351481	GSE295106
LDHA	Osteo_MSC	FALSE	0.56333949318764	GSE295106
TMEM29	Osteo_MSC	FALSE	0.513193070936445	GSE295106
ZFP280D	Osteo_MSC	FALSE	0.269143405305859	GSE295106
DHX40	Osteo_MSC	FALSE	0.327575695304302	GSE295106
CPE	Osteo_MSC	FALSE	1.01421611714683	GSE295106
TMEM116	Osteo_MSC	FALSE	0.860694557339839	GSE295106
GIGYF1	Osteo_MSC	FALSE	0.392964087603667	GSE295106
INTS6L	Osteo_MSC	FALSE	0.347640160088724	GSE295106
SLC25A25	Osteo_MSC	FALSE	0.553832432102921	GSE295106
STK24	Osteo_MSC	FALSE	0.296472638150245	GSE295106
EP300	Osteo_MSC	FALSE	0.281830988876881	GSE295106
SPNS3	Osteo_MSC	FALSE	0.958944080968858	GSE295106
GM41496	Osteo_MSC	FALSE	0.650150222885795	GSE295106
OAT	Osteo_MSC	FALSE	0.615465912375594	GSE295106
SNW1	Osteo_MSC	FALSE	0.263626593839923	GSE295106
RAMP1	Osteo_MSC	FALSE	0.641922709483503	GSE295106
ABL1	Osteo_MSC	FALSE	0.611975001979215	GSE295106
MOSPD3	Osteo_MSC	FALSE	0.818263920667777	GSE295106
2610528A11RIK	Osteo_MSC	FALSE	1.23900362596835	GSE295106
POLR3B	Osteo_MSC	FALSE	0.600161090926801	GSE295106
TPST1	Osteo_MSC	FALSE	0.319179013485618	GSE295106
MBP	Osteo_MSC	FALSE	0.540476084413074	GSE295106
NDRG4	Osteo_MSC	FALSE	0.962543188060099	GSE295106
CWF19L2	Osteo_MSC	FALSE	0.890046849960234	GSE295106
PPP1R13B	Osteo_MSC	FALSE	0.279059851172888	GSE295106
MOB3C	Osteo_MSC	FALSE	0.822700158952345	GSE295106
F630028O10RIK	Osteo_MSC	FALSE	1.08238831711105	GSE295106
6720427I07RIK	Osteo_MSC	FALSE	0.664475368630469	GSE295106
RBM41	Osteo_MSC	FALSE	0.252071254269369	GSE295106
CPT1A	Osteo_MSC	FALSE	0.515136249413696	GSE295106
NF2	Osteo_MSC	FALSE	0.991787118918336	GSE295106
AMDHD2	Osteo_MSC	FALSE	0.631044384597951	GSE295106
ZFP386	Osteo_MSC	FALSE	1.35032211806926	GSE295106
EXTL3	Osteo_MSC	FALSE	0.358477480030309	GSE295106
DCP1A	Osteo_MSC	FALSE	0.3403443633243	GSE295106
PHPT1	Osteo_MSC	FALSE	0.62565185202787	GSE295106
PTPRCAP	Osteo_MSC	FALSE	0.802675236149415	GSE295106
SLC35B3	Osteo_MSC	FALSE	0.805514815464385	GSE295106
TRIM3	Osteo_MSC	FALSE	1.36827103962857	GSE295106
ITGA9	Osteo_MSC	FALSE	0.879966481486417	GSE295106
ZFP110	Osteo_MSC	FALSE	0.829584545948839	GSE295106
GDI1	Osteo_MSC	FALSE	1.02811092365836	GSE295106
BC035044	Osteo_MSC	FALSE	0.900138040881632	GSE295106
EMILIN2	Osteo_MSC	FALSE	0.499592998279404	GSE295106
AMOT	Osteo_MSC	FALSE	0.997792176171366	GSE295106
DCAF1	Osteo_MSC	FALSE	0.288922716482086	GSE295106
SMARCC2	Osteo_MSC	FALSE	0.336746908318686	GSE295106
LCN2	Osteo_MSC	FALSE	0.604969571852997	GSE295106
ABCF3	Osteo_MSC	FALSE	0.89356811742655	GSE295106
PPP1R10	Osteo_MSC	FALSE	0.346204528148092	GSE295106
HAL	Osteo_MSC	FALSE	1.05750855100469	GSE295106
BTK	Osteo_MSC	FALSE	1.01748443168055	GSE295106
SUMF1	Osteo_MSC	FALSE	0.710222871552454	GSE295106
ASB7	Osteo_MSC	FALSE	1.0280352468359	GSE295106
BRIX1	Osteo_MSC	FALSE	0.438862199347033	GSE295106
RREB1	Osteo_MSC	FALSE	0.497470791813548	GSE295106
TIMP2	Osteo_MSC	FALSE	0.263921374787947	GSE295106
MKNK1	Osteo_MSC	FALSE	0.706189790510048	GSE295106
MADD	Osteo_MSC	FALSE	0.734344676032669	GSE295106
SIRT1	Osteo_MSC	FALSE	0.627465565631715	GSE295106
SMAP2	Osteo_MSC	FALSE	0.576084903716251	GSE295106
ARNTL	Osteo_MSC	FALSE	0.420391672477261	GSE295106
CPNE9	Osteo_MSC	FALSE	1.3444780320864	GSE295106
ZFP524	Osteo_MSC	FALSE	1.33100992993889	GSE295106
ZKSCAN5	Osteo_MSC	FALSE	1.14769516681874	GSE295106
COG4	Osteo_MSC	FALSE	0.609897212158394	GSE295106
MCMBP	Osteo_MSC	FALSE	0.547292780891759	GSE295106
TAF7	Osteo_MSC	FALSE	0.52089848905636	GSE295106
BECN1	Osteo_MSC	FALSE	0.323874343264153	GSE295106
HAT1	Osteo_MSC	FALSE	0.498787100587368	GSE295106
MKX	Osteo_MSC	FALSE	1.67730560068486	GSE295106
VTI1B	Osteo_MSC	FALSE	0.359829366969683	GSE295106
PHKG2	Osteo_MSC	FALSE	0.716807868949745	GSE295106
SGCD	Osteo_MSC	FALSE	0.772790770425958	GSE295106
DTL	Osteo_MSC	FALSE	0.692224074254349	GSE295106
PDE4C	Osteo_MSC	FALSE	0.934510130904455	GSE295106
TBC1D12	Osteo_MSC	FALSE	0.51518242193221	GSE295106
GM12248	Osteo_MSC	FALSE	0.742967246375327	GSE295106
BTRC	Osteo_MSC	FALSE	1.0168750557426	GSE295106
ACTA2	Osteo_MSC	FALSE	1.35305031838805	GSE295106
ATG14	Osteo_MSC	FALSE	0.382584343778142	GSE295106
CBFA2T2	Osteo_MSC	FALSE	0.435688514769469	GSE295106
KCNN4	Osteo_MSC	FALSE	0.452690655405179	GSE295106
PPP6R1	Osteo_MSC	FALSE	0.383551671204422	GSE295106
UAP1L1	Osteo_MSC	FALSE	1.13917703087559	GSE295106
HJURP	Osteo_MSC	FALSE	0.387528469175199	GSE295106
ETV3	Osteo_MSC	FALSE	0.572877168279184	GSE295106
RIAN	Osteo_MSC	FALSE	0.486305957900323	GSE295106
5430405H02RIK	Osteo_MSC	FALSE	1.15110584991216	GSE295106
RPF1	Osteo_MSC	FALSE	0.932360517415619	GSE295106
SEPT8	Osteo_MSC	FALSE	0.938139067616643	GSE295106
SMO	Osteo_MSC	FALSE	0.796390060508759	GSE295106
KCTD18	Osteo_MSC	FALSE	0.359436874475128	GSE295106
INPP5A	Osteo_MSC	FALSE	0.42488390625799	GSE295106
NOSIP	Osteo_MSC	FALSE	1.19561896768458	GSE295106
CD302	Osteo_MSC	FALSE	0.702092246296086	GSE295106
RUFY3	Osteo_MSC	FALSE	0.331280720278485	GSE295106
RETSAT	Osteo_MSC	FALSE	1.47490477572067	GSE295106
CDC37L1	Osteo_MSC	FALSE	0.276981757045884	GSE295106
SRGAP1	Osteo_MSC	FALSE	0.446513271011425	GSE295106
KIF1C	Osteo_MSC	FALSE	0.688518712092398	GSE295106
GM19951	Osteo_MSC	FALSE	0.986692334188274	GSE295106
TNFAIP1	Osteo_MSC	FALSE	0.666004167590062	GSE295106
LONRF1	Osteo_MSC	FALSE	0.2961912645153	GSE295106
ZBTB18	Osteo_MSC	FALSE	0.990398061416712	GSE295106
SLC7A7	Osteo_MSC	FALSE	0.429250340597084	GSE295106
AP2A2	Osteo_MSC	FALSE	0.421125755823632	GSE295106
ZC3H10	Osteo_MSC	FALSE	1.1620520344137	GSE295106
TRRAP	Osteo_MSC	FALSE	0.505923886972258	GSE295106
FBXW9	Osteo_MSC	FALSE	1.15419461709639	GSE295106
FASN	Osteo_MSC	FALSE	0.426822807126084	GSE295106
GLE1	Osteo_MSC	FALSE	0.421170934770035	GSE295106
GTF2F2	Osteo_MSC	FALSE	0.310257886978514	GSE295106
DCP2	Osteo_MSC	FALSE	0.674345013253	GSE295106
TMEM192	Osteo_MSC	FALSE	0.565297465403223	GSE295106
DAPK3	Osteo_MSC	FALSE	1.00548824086716	GSE295106
DUSP14	Osteo_MSC	FALSE	1.01443018360879	GSE295106
THOC6	Osteo_MSC	FALSE	0.649425123115977	GSE295106
STON2	Osteo_MSC	FALSE	0.310405107484389	GSE295106
MSH2	Osteo_MSC	FALSE	1.48050339133727	GSE295106
THAP2	Osteo_MSC	FALSE	0.318767715012997	GSE295106
RBP4	Osteo_MSC	FALSE	1.74001926155397	GSE295106
INPP4B	Osteo_MSC	FALSE	0.905281528146316	GSE295106
SCLY	Osteo_MSC	FALSE	0.718158425609813	GSE295106
SEMA3C	Osteo_MSC	FALSE	0.90189181709887	GSE295106
MYO10	Osteo_MSC	FALSE	0.298970763285535	GSE295106
SBSN	Osteo_MSC	FALSE	1.38429467761147	GSE295106
STARD4	Osteo_MSC	FALSE	1.1614031476178	GSE295106
DUSP2	Osteo_MSC	FALSE	0.390975063921095	GSE295106
LRRC42	Osteo_MSC	FALSE	1.19061733831058	GSE295106
CDKN2AIP	Osteo_MSC	FALSE	0.509134930090007	GSE295106
GM21859	Osteo_MSC	FALSE	0.719443595973769	GSE295106
STX18	Osteo_MSC	FALSE	0.593441478904191	GSE295106
ORAI1	Osteo_MSC	FALSE	0.329179353423106	GSE295106
RIC8B	Osteo_MSC	FALSE	0.537325032432916	GSE295106
LRRC15	Osteo_MSC	FALSE	1.40820505057246	GSE295106
KIF1BP	Osteo_MSC	FALSE	0.734024213489184	GSE295106
COX6C	Osteo_MSC	FALSE	0.530557889744037	GSE295106
ACACA	Osteo_MSC	FALSE	0.47740583980393	GSE295106
MRPL27	Osteo_MSC	FALSE	0.896365712232713	GSE295106
TRIR	Osteo_MSC	FALSE	0.415770040388487	GSE295106
TCIRG1	Osteo_MSC	FALSE	0.329683283891737	GSE295106
NFRKB	Osteo_MSC	FALSE	0.630289336550299	GSE295106
ATP13A2	Osteo_MSC	FALSE	0.731337444937865	GSE295106
NRROS	Osteo_MSC	FALSE	0.866880864219388	GSE295106
IRS1	Osteo_MSC	FALSE	0.329127452610701	GSE295106
ZSCAN25	Osteo_MSC	FALSE	1.4732528208051	GSE295106
WHRN	Osteo_MSC	FALSE	0.4768672100008	GSE295106
ENPP2	Osteo_MSC	FALSE	1.14359385988308	GSE295106
G0S2	Osteo_MSC	FALSE	1.27380619229713	GSE295106
KDM4C	Osteo_MSC	FALSE	0.460113059784335	GSE295106
THAP3	Osteo_MSC	FALSE	1.09531537959668	GSE295106
TAF4B	Osteo_MSC	FALSE	0.289690797596765	GSE295106
CDC5L	Osteo_MSC	FALSE	0.374423373059933	GSE295106
EAF1	Osteo_MSC	FALSE	0.460424882341028	GSE295106
UAP1	Osteo_MSC	FALSE	0.377112094747278	GSE295106
TMEM106C	Osteo_MSC	FALSE	1.48192746812404	GSE295106
RNF150	Osteo_MSC	FALSE	1.14836756301986	GSE295106
PRPF19	Osteo_MSC	FALSE	0.354357581066548	GSE295106
SNTB1	Osteo_MSC	FALSE	1.0960283169346	GSE295106
GOLGA4	Osteo_MSC	FALSE	0.378095286859296	GSE295106
PTDSS2	Osteo_MSC	FALSE	1.05600131101037	GSE295106
ALDH9A1	Osteo_MSC	FALSE	0.50958918696466	GSE295106
MLLT1	Osteo_MSC	FALSE	1.5752297885318	GSE295106
FADS1	Osteo_MSC	FALSE	0.477167777528517	GSE295106
ARHGAP39	Osteo_MSC	FALSE	0.856621792786603	GSE295106
EXOSC10	Osteo_MSC	FALSE	0.602519299901821	GSE295106
EED	Osteo_MSC	FALSE	0.590733237941056	GSE295106
IL1F9	Osteo_MSC	FALSE	1.75394699300562	GSE295106
EOGT	Osteo_MSC	FALSE	0.562920087830053	GSE295106
TBC1D2	Osteo_MSC	FALSE	0.929156702647349	GSE295106
PIGN	Osteo_MSC	FALSE	0.874455884933975	GSE295106
DENND6A	Osteo_MSC	FALSE	0.935112692166589	GSE295106
NOM1	Osteo_MSC	FALSE	0.588601516853535	GSE295106
WDR37	Osteo_MSC	FALSE	0.288904567584472	GSE295106
AP1M1	Osteo_MSC	FALSE	0.567001990342059	GSE295106
USP32	Osteo_MSC	FALSE	0.462650365720684	GSE295106
SNHG1	Osteo_MSC	FALSE	0.286402434990835	GSE295106
RANBP3	Osteo_MSC	FALSE	0.935127696971807	GSE295106
TBC1D5	Osteo_MSC	FALSE	0.441019889228413	GSE295106
H2-D1	Osteo_MSC	FALSE	0.592419542913381	GSE295106
VPS18	Osteo_MSC	FALSE	0.832094479147887	GSE295106
STAM	Osteo_MSC	FALSE	0.613057067499071	GSE295106
GRIK4	Osteo_MSC	FALSE	0.764942603366935	GSE295106
4930438A08RIK	Osteo_MSC	FALSE	0.515713839308757	GSE295106
PRKD2	Osteo_MSC	FALSE	0.572655302419048	GSE295106
CEP85	Osteo_MSC	FALSE	0.624320966273851	GSE295106
NME2	Osteo_MSC	FALSE	0.590697736900595	GSE295106
PARG	Osteo_MSC	FALSE	0.310292160682725	GSE295106
LY6A	Osteo_MSC	FALSE	0.306393021217543	GSE295106
POLR2B	Osteo_MSC	FALSE	0.589866865230637	GSE295106
NEMF	Osteo_MSC	FALSE	0.734774966938449	GSE295106
GRK3	Osteo_MSC	FALSE	0.620682687070709	GSE295106
CRTC3	Osteo_MSC	FALSE	0.318297574750841	GSE295106
PLXND1	Osteo_MSC	FALSE	0.751793064007586	GSE295106
FTX	Osteo_MSC	FALSE	1.44453540452914	GSE295106
B3GNT5	Osteo_MSC	FALSE	1.06803668519263	GSE295106
IKBKG	Osteo_MSC	FALSE	1.13932475078681	GSE295106
NRXN1	Osteo_MSC	FALSE	0.478149751428212	GSE295106
RASGRP2	Osteo_MSC	FALSE	0.329491347345994	GSE295106
NAA30	Osteo_MSC	FALSE	0.415564016044762	GSE295106
PIK3R3	Osteo_MSC	FALSE	0.443493461989901	GSE295106
BIN3	Osteo_MSC	FALSE	0.658545288642548	GSE295106
TENT4A	Osteo_MSC	FALSE	0.57155186796134	GSE295106
TFIP11	Osteo_MSC	FALSE	0.669072784684105	GSE295106
SNX16	Osteo_MSC	FALSE	1.05411199917414	GSE295106
NLK	Osteo_MSC	FALSE	0.7257504550079	GSE295106
SULF1	Osteo_MSC	FALSE	0.450293142891034	GSE295106
FYTTD1	Osteo_MSC	FALSE	0.348727490636478	GSE295106
INO80DOS	Osteo_MSC	FALSE	1.0134260261789	GSE295106
PAX9	Osteo_MSC	FALSE	0.858181203846565	GSE295106
B4GALT3	Osteo_MSC	FALSE	1.18268758684119	GSE295106
SLC29A3	Osteo_MSC	FALSE	0.533420282917794	GSE295106
RARS	Osteo_MSC	FALSE	0.43028221891316	GSE295106
GM15283	Osteo_MSC	FALSE	0.73980567981009	GSE295106
ACLY	Osteo_MSC	FALSE	0.305879136656229	GSE295106
TTC21A	Osteo_MSC	FALSE	0.722086785485646	GSE295106
EML5	Osteo_MSC	FALSE	0.757470283585106	GSE295106
ZFP687	Osteo_MSC	FALSE	0.788110909282353	GSE295106
H2-EB1	Osteo_MSC	FALSE	0.699840544856916	GSE295106
SNX12	Osteo_MSC	FALSE	0.478605951151333	GSE295106
ABCA5	Osteo_MSC	FALSE	0.74212489282615	GSE295106
GLB1	Osteo_MSC	FALSE	0.344158239304841	GSE295106
ITGA10	Osteo_MSC	FALSE	1.13518309532071	GSE295106
ANKRD49	Osteo_MSC	FALSE	1.09423058379523	GSE295106
ABRAXAS2	Osteo_MSC	FALSE	0.421103487453584	GSE295106
RMDN2	Osteo_MSC	FALSE	0.986036646220948	GSE295106
NLRC5	Osteo_MSC	FALSE	0.991925315482355	GSE295106
ATG2B	Osteo_MSC	FALSE	0.531917766371112	GSE295106
POPDC3	Osteo_MSC	FALSE	0.427732056682752	GSE295106
RHOC	Osteo_MSC	FALSE	0.361460678513605	GSE295106
EMC3	Osteo_MSC	FALSE	0.51677678985025	GSE295106
ZC3H12D	Osteo_MSC	FALSE	0.739378609461149	GSE295106
MEG3	Osteo_MSC	FALSE	0.654428705712798	GSE295106
NIN	Osteo_MSC	FALSE	0.28200981389461	GSE295106
KTN1	Osteo_MSC	FALSE	0.475518929754897	GSE295106
NTNG2	Osteo_MSC	FALSE	0.261161992320158	GSE295106
SH2B3	Osteo_MSC	FALSE	0.590483155403761	GSE295106
MECOM	Osteo_MSC	FALSE	0.572188575588508	GSE295106
ZFAND2A	Osteo_MSC	FALSE	0.40113828376214	GSE295106
GM42659	Osteo_MSC	FALSE	0.809063120336377	GSE295106
DTX3	Osteo_MSC	FALSE	0.61908500434641	GSE295106
LRRK1	Osteo_MSC	FALSE	0.407288686713089	GSE295106
RNF5	Osteo_MSC	FALSE	1.46746173285365	GSE295106
ACSL3	Osteo_MSC	FALSE	0.659606352535266	GSE295106
ZFP738	Osteo_MSC	FALSE	1.11434999239607	GSE295106
A330023F24RIK	Osteo_MSC	FALSE	1.63091664506383	GSE295106
CAPN2	Osteo_MSC	FALSE	0.412413447512125	GSE295106
GLIS1	Osteo_MSC	FALSE	0.611360408241854	GSE295106
PRKDC	Osteo_MSC	FALSE	0.83027870847727	GSE295106
EHBP1L1	Osteo_MSC	FALSE	0.308117260630408	GSE295106
PI4KB	Osteo_MSC	FALSE	0.606784425079878	GSE295106
CHURC1	Osteo_MSC	FALSE	0.759173385252273	GSE295106
DOK3	Osteo_MSC	FALSE	0.752135961380419	GSE295106
AGPAT3	Osteo_MSC	FALSE	0.820127132872194	GSE295106
MPDZ	Osteo_MSC	FALSE	0.564696066128876	GSE295106
TENM3	Osteo_MSC	FALSE	0.657358595805543	GSE295106
SNX27	Osteo_MSC	FALSE	0.34970723173892	GSE295106
PSMD7	Osteo_MSC	FALSE	0.351073615687711	GSE295106
VWA5A	Osteo_MSC	FALSE	0.316322028370634	GSE295106
PEA15A	Osteo_MSC	FALSE	0.868957847056532	GSE295106
COPS7B	Osteo_MSC	FALSE	0.465452328610607	GSE295106
RAB3IP	Osteo_MSC	FALSE	0.749875750018405	GSE295106
FOXJ2	Osteo_MSC	FALSE	0.940809254280357	GSE295106
POLE4	Osteo_MSC	FALSE	0.563836276668863	GSE295106
TRIB3	Osteo_MSC	FALSE	1.4372450588806	GSE295106
EPHA4	Osteo_MSC	FALSE	0.869343314325348	GSE295106
MARF1	Osteo_MSC	FALSE	0.575551770587894	GSE295106
FAM204A	Osteo_MSC	FALSE	0.906723403720162	GSE295106
RNF8	Osteo_MSC	FALSE	0.828360393453965	GSE295106
DNAH8	Osteo_MSC	FALSE	0.647042805142344	GSE295106
SUSD5	Osteo_MSC	FALSE	0.781889042662824	GSE295106
2310022B05RIK	Osteo_MSC	FALSE	1.23362335028976	GSE295106
HK2	Osteo_MSC	FALSE	0.606135260118082	GSE295106
RABEP1	Osteo_MSC	FALSE	0.441972734635802	GSE295106
RAB11A	Osteo_MSC	FALSE	0.462650413601769	GSE295106
PNPLA7	Osteo_MSC	FALSE	0.654607427432975	GSE295106
RASA4	Osteo_MSC	FALSE	0.642932029525429	GSE295106
OST4	Osteo_MSC	FALSE	0.856243987883109	GSE295106
ARHGAP10	Osteo_MSC	FALSE	0.575213950284337	GSE295106
H2-Q6	Osteo_MSC	FALSE	0.409208551393327	GSE295106
AIP	Osteo_MSC	FALSE	0.450539162061694	GSE295106
SLC8A2	Osteo_MSC	FALSE	0.581686153375056	GSE295106
CDKL5	Osteo_MSC	FALSE	0.777318076836484	GSE295106
AKR1B3	Osteo_MSC	FALSE	0.558751277831115	GSE295106
TXNDC16	Osteo_MSC	FALSE	0.699109379527826	GSE295106
FBXL12	Osteo_MSC	FALSE	0.720597111378844	GSE295106
SNRK	Osteo_MSC	FALSE	0.645473939187644	GSE295106
FBXW5	Osteo_MSC	FALSE	1.31865625004728	GSE295106
GALK2	Osteo_MSC	FALSE	0.845677689442024	GSE295106
YEATS4	Osteo_MSC	FALSE	0.375895150175045	GSE295106
COX18	Osteo_MSC	FALSE	0.60817058643709	GSE295106
EXOC3	Osteo_MSC	FALSE	0.701403785392492	GSE295106
2510039O18RIK	Osteo_MSC	FALSE	0.308012563572464	GSE295106
NFAM1	Osteo_MSC	FALSE	0.570034737367535	GSE295106
FGFRL1	Osteo_MSC	FALSE	1.14838043282947	GSE295106
NBAS	Osteo_MSC	FALSE	0.521908446222562	GSE295106
MED11	Osteo_MSC	FALSE	0.689252123881237	GSE295106
KARS	Osteo_MSC	FALSE	0.912408538488201	GSE295106
ZFP281	Osteo_MSC	FALSE	0.613624001100946	GSE295106
SCPEP1	Osteo_MSC	FALSE	0.548759946110243	GSE295106
USP28	Osteo_MSC	FALSE	0.471755182418128	GSE295106
FAM53A	Osteo_MSC	FALSE	0.564358026753204	GSE295106
ANAPC4	Osteo_MSC	FALSE	0.845789555826673	GSE295106
B3GALNT2	Osteo_MSC	FALSE	0.254114331614209	GSE295106
TRIM26	Osteo_MSC	FALSE	0.483826072606048	GSE295106
NDUFAF2	Osteo_MSC	FALSE	0.435982086726643	GSE295106
GULP1	Osteo_MSC	FALSE	0.505564888939444	GSE295106
FARSA	Osteo_MSC	FALSE	0.799494864595419	GSE295106
GAB3	Osteo_MSC	FALSE	0.466994210698364	GSE295106
KAT6B	Osteo_MSC	FALSE	0.444603977365536	GSE295106
MYH10	Osteo_MSC	FALSE	0.565246735435614	GSE295106
DENND4C	Osteo_MSC	FALSE	0.724408532512662	GSE295106
PEX1	Osteo_MSC	FALSE	0.400027323700133	GSE295106
PRSS57	Osteo_MSC	FALSE	0.790732532532127	GSE295106
DROSHA	Osteo_MSC	FALSE	1.02317486930589	GSE295106
SCAMP1	Osteo_MSC	FALSE	0.610900923711878	GSE295106
NCOA3	Osteo_MSC	FALSE	0.438733394650726	GSE295106
NR4A2	Osteo_MSC	FALSE	0.387449066579268	GSE295106
CNBD2	Osteo_MSC	FALSE	0.697708564968627	GSE295106
AAGAB	Osteo_MSC	FALSE	0.408024851550802	GSE295106
ZPR1	Osteo_MSC	FALSE	0.464377021921262	GSE295106
GM15270	Osteo_MSC	FALSE	0.727175482833287	GSE295106
TEAD1	Osteo_MSC	FALSE	0.337762336559233	GSE295106
RTCA	Osteo_MSC	FALSE	0.770196614062773	GSE295106
PITPNM1	Osteo_MSC	FALSE	0.984637555081099	GSE295106
NDFIP2	Osteo_MSC	FALSE	0.411997496030378	GSE295106
COPZ1	Osteo_MSC	FALSE	0.443710418028726	GSE295106
ZFP354C	Osteo_MSC	FALSE	1.10222462052692	GSE295106
SPIN1	Osteo_MSC	FALSE	0.302699611556081	GSE295106
LHFPL2	Osteo_MSC	FALSE	0.554813962419468	GSE295106
CRKL	Osteo_MSC	FALSE	0.451323000965679	GSE295106
BCAT2	Osteo_MSC	FALSE	0.895401124922447	GSE295106
SEPT6	Osteo_MSC	FALSE	0.438573209771465	GSE295106
TMEM41B	Osteo_MSC	FALSE	0.663359137587552	GSE295106
STK39	Osteo_MSC	FALSE	0.578682704613933	GSE295106
PAIP2B	Osteo_MSC	FALSE	0.389352807411831	GSE295106
MGP	Osteo_MSC	FALSE	0.618373300974309	GSE295106
NCBP3	Osteo_MSC	FALSE	0.544219559817154	GSE295106
ATM	Osteo_MSC	FALSE	0.603027967205208	GSE295106
TLE2	Osteo_MSC	FALSE	0.818267476595099	GSE295106
REXO4	Osteo_MSC	FALSE	1.4270743199981	GSE295106
ACOT9	Osteo_MSC	FALSE	0.359368015882852	GSE295106
MAP2K7	Osteo_MSC	FALSE	0.612686366680357	GSE295106
FER1L5	Osteo_MSC	FALSE	0.705066131179119	GSE295106
MT1	Osteo_MSC	FALSE	0.544768178189866	GSE295106
ST6GALNAC4	Osteo_MSC	FALSE	0.313358650972851	GSE295106
BLCAP	Osteo_MSC	FALSE	0.510669847033007	GSE295106
ZFP746	Osteo_MSC	FALSE	0.493903209470735	GSE295106
